order_item_id,order_id,product_id,quantity,unit_price
2098,1638,72,2,139.82
2099,2319,76,4,27.46
2100,1760,15,1,154.92
2101,1675,83,5,248.33
2102,792,48,1,241.39
2103,3583,46,4,209.0
2104,1310,28,5,73.92
2105,3834,7,2,15.38
2106,4930,71,3,210.05
2107,4413,94,2,23.37
2108,1331,82,3,59.35
2109,4447,88,2,140.67
2110,511,6,4,52.81
2111,2573,58,1,210.11
2112,3930,68,3,196.52
2113,492,55,4,191.38
2114,1618,67,1,205.87
2115,2057,49,1,62.73
2116,1521,51,5,184.93
2117,1584,59,5,95.27
2118,1576,6,5,170.04
2119,3947,90,3,39.29
2120,1762,51,3,179.34
2121,1992,38,1,243.31
2122,3180,11,3,20.46
2123,3327,52,1,32.52
2124,1047,93,4,39.67
2125,2893,20,2,113.34
2126,2614,10,1,79.79
2127,3893,26,1,203.66
2128,4145,48,4,123.71
2129,462,91,5,126.29
2130,4432,14,5,182.09
2131,1382,100,5,96.87
2132,1146,59,1,94.77
2133,3516,12,1,191.66
2134,4455,23,3,197.21
2135,193,85,3,13.46
2136,3535,72,2,44.51
2137,756,39,2,61.14
2138,1685,9,3,94.38
2139,2526,88,1,79.95
2140,828,95,4,170.44
2141,890,25,3,208.75
2142,4749,17,1,56.1
2143,2456,42,3,145.12
2144,2334,29,5,98.28
2145,4947,60,3,131.39
2146,111,67,5,158.98
2147,4716,85,1,224.46
2148,793,57,5,56.15
2149,4684,72,3,30.88
2150,2644,14,5,160.53
2151,3415,39,4,104.59
2152,1310,16,5,49.1
2153,297,18,5,38.1
2154,1630,95,2,144.14
2155,569,75,4,82.11
2156,4928,20,1,249.38
2157,4706,46,5,107.42
2158,4112,45,4,60.95
2159,72,4,1,160.92
2160,4366,84,4,68.62
2161,4383,95,2,128.58
2162,66,20,1,125.82
2163,880,11,1,118.85
2164,68,65,5,201.06
2165,1217,18,3,61.99
2166,3028,39,1,227.03
2167,3240,44,1,199.92
2168,3481,97,2,89.95
2169,508,100,2,53.34
2170,3715,18,2,77.09
2171,2885,47,5,89.83
2172,1126,31,1,143.66
2173,886,99,2,21.13
2174,2842,39,2,229.45
2175,3878,38,4,33.68
2176,4871,79,4,77.03
2177,2526,47,2,36.23
2178,926,70,5,71.6
2179,4216,8,3,211.04
2180,1939,86,4,157.64
2181,3815,65,4,64.56
2182,3363,13,1,219.22
2183,4584,55,1,202.17
2184,3233,88,2,190.88
2185,3745,85,1,213.43
2186,3466,43,1,158.72
2187,441,4,3,130.34
2188,3612,71,5,99.74
2189,462,60,2,63.7
2190,612,12,3,143.78
2191,3472,59,2,223.48
2192,3164,77,5,152.56
2193,6,54,2,230.71
2194,4777,44,1,95.66
2195,3971,16,5,176.83
2196,2859,6,3,165.68
2197,2607,14,3,170.9
2198,99,58,4,164.81
2199,526,31,3,63.2
2200,1181,100,4,44.46
2201,1690,41,1,244.87
2202,1139,35,3,20.87
2203,4492,10,5,122.26
2204,4866,81,4,112.02
2205,3072,30,3,96.4
2206,2928,44,1,197.68
2207,2793,55,5,188.88
2208,4779,71,5,227.25
2209,15,18,1,104.92
2210,2416,83,3,145.4
2211,2686,79,2,224.15
2212,2901,86,3,248.52
2213,1237,39,4,242.63
2214,4101,42,4,182.28
2215,3221,54,3,44.37
2216,1608,30,4,15.56
2217,3564,20,2,208.05
2218,3298,96,2,211.83
2219,2634,42,5,189.13
2220,3891,89,4,77.18
2221,4265,87,3,163.56
2222,2809,5,5,85.9
2223,792,50,2,118.16
2224,1000,41,5,101.78
2225,152,94,1,229.27
2226,3064,39,4,66.2
2227,4600,57,3,148.63
2228,2092,91,2,96.64
2229,4600,57,5,169.14
2230,4083,37,3,145.5
2231,4027,7,4,231.75
2232,2978,5,3,34.39
2233,843,79,4,62.95
2234,4447,51,4,193.92
2235,3794,8,4,98.51
2236,2071,56,5,49.79
2237,1660,73,4,130.8
2238,598,11,3,166.51
2239,2514,22,1,20.76
2240,4136,98,3,79.99
2241,4271,99,5,204.26
2242,3604,77,4,134.86
2243,1217,11,1,18.49
2244,2292,60,5,77.67
2245,4932,96,2,163.39
2246,3812,15,2,57.85
2247,4994,38,2,208.57
2248,932,1,1,172.38
2249,2139,46,3,123.13
2250,4003,88,1,229.75
2251,2979,43,1,104.03
2252,3893,22,1,66.42
2253,4596,3,2,168.74
2254,2919,14,3,147.59
2255,2565,2,1,90.46
2256,1764,61,3,92.48
2257,2171,32,4,105.57
2258,336,38,1,79.87
2259,1177,97,1,180.46
2260,3022,46,1,166.33
2261,779,42,4,115.79
2262,1186,6,4,105.49
2263,3286,41,2,97.61
2264,3448,25,5,78.03
2265,3992,98,3,30.57
2266,2471,11,5,74.37
2267,939,41,1,87.09
2268,4900,71,1,141.44
2269,4007,57,2,195.71
2270,1936,46,5,104.97
2271,634,86,1,236.74
2272,1254,48,5,208.56
2273,1083,63,2,246.35
2274,2144,39,5,220.29
2275,1286,10,3,158.01
2276,354,85,2,153.64
2277,1886,70,5,41.09
2278,1819,65,1,183.38
2279,2521,98,4,154.05
2280,4009,59,4,131.66
2281,3023,78,2,176.39
2282,2585,36,4,116.57
2283,1548,27,3,135.73
2284,4019,73,2,105.6
2285,4205,55,1,182.17
2286,1369,70,1,220.39
2287,3338,95,2,211.8
2288,1758,81,4,198.65
2289,1518,53,4,13.31
2290,4918,60,1,228.85
2291,3485,61,3,75.97
2292,3686,36,4,223.11
2293,3053,85,3,57.27
2294,2697,27,4,115.51
2295,191,41,2,189.86
2296,933,28,5,163.67
2297,4238,16,1,109.82
2298,3239,35,2,172.87
2299,2216,36,4,141.75
2300,566,56,1,76.18
2301,1135,99,5,165.12
2302,744,19,5,59.02
2303,673,57,4,176.56
2304,2912,85,1,10.75
2305,531,33,4,141.71
2306,3022,23,5,106.26
2307,562,63,2,82.74
2308,302,70,2,133.77
2309,3768,96,3,164.87
2310,4281,22,5,241.67
2311,510,67,5,209.94
2312,3446,99,4,182.12
2313,2204,80,3,124.95
2314,2835,59,3,104.11
2315,795,25,1,17.81
2316,2480,17,4,96.18
2317,1524,39,2,213.61
2318,4857,77,1,102.17
2319,2195,92,3,120.78
2320,2529,75,2,75.24
2321,435,74,5,75.79
2322,2039,39,4,24.85
2323,1707,24,3,157.31
2324,69,38,5,117.54
2325,1905,88,3,155.43
2326,3960,97,2,141.25
2327,2952,81,1,201.72
2328,4650,57,2,190.24
2329,2714,44,4,195.15
2330,3370,36,4,129.82
2331,4596,99,3,94.93
2332,3728,70,2,234.02
2333,2405,80,1,23.02
2334,3326,45,4,46.63
2335,3547,92,1,110.7
2336,2304,96,5,157.35
2337,3682,26,3,11.97
2338,3222,11,1,182.64
2339,4375,52,3,144.09
2340,1083,25,5,126.33
2341,446,31,1,111.64
2342,4932,85,1,134.68
2343,4851,45,5,48.83
2344,1593,67,2,36.09
2345,2776,76,1,79.51
2346,3817,40,1,180.28
2347,3054,46,4,151.19
2348,1591,54,2,125.23
2349,2232,41,1,147.17
2350,1562,89,5,144.22
2351,4273,81,3,83.69
2352,3647,38,5,33.39
2353,4943,100,2,225.23
2354,3239,36,4,153.98
2355,1601,83,4,177.46
2356,2057,44,4,121.36
2357,4332,57,5,191.56
2358,710,66,3,150.28
2359,2972,81,3,22.91
2360,2733,30,1,223.62
2361,794,10,3,83.33
2362,3100,99,3,43.09
2363,2856,61,1,31.13
2364,27,63,5,182.91
2365,3268,36,5,178.95
2366,85,54,2,178.04
2367,3102,97,5,229.78
2368,1123,65,4,93.75
2369,12,82,4,144.67
2370,1749,4,2,158.68
2371,3110,55,3,245.08
2372,1877,54,2,84.96
2373,2620,91,1,239.52
2374,180,89,2,45.7
2375,797,64,2,193.36
2376,3814,92,4,161.89
2377,2025,22,1,206.06
2378,3218,25,1,16.88
2379,887,81,2,28.75
2380,2469,59,1,26.73
2381,3388,57,1,152.31
2382,1520,54,5,154.7
2383,2433,44,1,227.47
2384,4867,52,3,122.22
2385,917,76,1,26.33
2386,2071,16,4,60.29
2387,3977,16,5,11.94
2388,1782,81,4,196.41
2389,339,55,4,205.74
2390,1517,61,3,249.51
2391,2871,95,5,108.93
2392,3583,79,2,14.63
2393,915,77,1,66.34
2394,3291,40,3,151.06
2395,4571,91,3,240.87
2396,1447,21,2,34.86
2397,1380,66,3,39.18
2398,1484,8,2,178.42
2399,2075,71,2,170.13
2400,801,10,2,70.12
2401,1247,57,3,205.15
2402,4960,4,2,40.91
2403,2738,43,3,232.18
2404,3496,100,5,58.25
2405,4835,99,2,29.52
2406,3258,63,3,91.49
2407,3878,43,3,55.08
2408,982,67,3,136.47
2409,2477,82,1,174.84
2410,2089,51,1,127.82
2411,2953,56,2,168.55
2412,1012,43,5,97.58
2413,3465,24,2,16.7
2414,2751,96,4,243.78
2415,2127,34,4,206.66
2416,4813,59,5,27.62
2417,3862,2,5,117.8
2418,2592,2,5,162.4
2419,1474,10,1,55.74
2420,2522,23,1,148.72
2421,1166,15,4,138.08
2422,3323,76,5,59.98
2423,610,17,3,43.89
2424,2184,82,4,192.15
2425,2532,14,5,87.42
2426,2862,81,3,68.57
2427,4651,79,5,187.09
2428,1656,76,2,186.66
2429,1756,16,3,76.34
2430,46,32,2,219.42
2431,1260,23,1,175.18
2432,4639,34,4,92.98
2433,3233,98,5,112.6
2434,1452,16,4,184.41
2435,2119,34,5,60.78
2436,2568,71,2,122.5
2437,1993,33,3,166.85
2438,3124,68,3,139.48
2439,2341,43,5,156.0
2440,4908,64,2,141.09
2441,1489,71,5,57.81
2442,1574,18,5,108.45
2443,4963,68,5,137.68
2444,2428,61,3,197.22
2445,1767,75,5,166.94
2446,3550,20,3,112.38
2447,2310,11,1,243.86
2448,4676,79,2,35.87
2449,2405,46,1,59.63
2450,1443,64,5,91.92
2451,4794,81,3,64.86
2452,1977,98,2,160.11
2453,3974,76,4,19.49
2454,2491,28,2,52.58
2455,726,48,2,80.4
2456,3804,35,5,174.0
2457,4382,8,1,220.21
2458,3828,91,1,201.64
2459,4666,22,4,53.7
2460,3620,24,5,145.7
2461,2888,66,2,17.21
2462,498,95,1,84.53
2463,3977,86,1,203.44
2464,705,64,3,119.6
2465,4658,65,2,45.99
2466,4128,14,5,115.25
2467,3682,25,1,57.53
2468,4139,100,5,104.37
2469,1917,100,2,127.08
2470,1375,3,2,93.89
2471,1846,5,1,234.87
2472,4655,65,4,145.01
2473,1437,54,5,212.29
2474,3091,19,5,192.57
2475,1371,97,3,168.68
2476,1929,54,2,129.25
2477,1637,94,2,10.52
2478,92,76,1,157.23
2479,1844,10,1,95.43
2480,185,98,1,38.26
2481,4824,16,3,116.71
2482,1572,46,4,186.53
2483,832,29,1,240.8
2484,4441,15,1,99.79
2485,2126,48,1,140.25
2486,4263,11,3,214.3
2487,264,34,5,90.16
2488,1287,36,4,44.14
2489,1530,30,5,77.65
2490,1809,99,2,225.79
2491,1878,73,2,48.25
2492,1750,82,1,89.01
2493,1910,19,5,121.51
2494,2624,68,3,213.31
2495,1198,70,4,235.05
2496,2479,33,5,112.19
2497,4864,96,5,233.67
2498,2511,80,4,48.75
2499,101,75,5,47.64
2500,3088,22,5,237.82
2501,1920,36,4,132.32
2502,2292,23,3,54.62
2503,3321,63,4,127.12
2504,105,26,1,197.97
2505,694,60,1,208.46
2506,3241,95,1,217.35
2507,3492,93,1,146.7
2508,3393,5,2,218.07
2509,4914,54,3,132.41
2510,2269,38,2,155.69
2511,3784,62,5,192.09
2512,3513,25,5,112.1
2513,890,98,4,27.66
2514,790,12,1,94.04
2515,4649,22,4,159.75
2516,4940,9,5,56.16
2517,659,84,1,45.61
2518,1019,29,3,80.34
2519,1954,44,5,17.71
2520,1191,93,4,188.42
2521,3707,27,4,72.09
2522,3658,55,5,39.82
2523,4847,81,2,177.79
2524,2297,5,3,212.3
2525,775,52,5,14.77
2526,2812,13,5,66.06
2527,1381,42,4,236.86
2528,3183,15,1,102.46
2529,4788,79,1,235.26
2530,4815,18,1,75.81
2531,4330,50,4,62.34
2532,3098,2,1,61.39
2533,1405,87,5,30.45
2534,3802,13,2,225.14
2535,1370,68,2,245.16
2536,2065,47,2,239.08
2537,2293,89,1,214.49
2538,2766,75,2,213.25
2539,2818,50,1,168.66
2540,717,12,5,208.29
2541,4041,13,5,60.0
2542,1712,9,4,103.1
2543,1226,59,4,163.8
2544,9,45,3,219.95
2545,598,70,5,168.51
2546,4119,43,1,211.37
2547,1609,74,3,123.75
2548,3032,23,5,182.15
2549,3668,79,1,245.2
2550,2247,45,5,46.84
2551,3627,23,5,232.46
2552,4072,34,1,135.37
2553,2823,16,5,164.37
2554,92,63,5,220.69
2555,851,51,5,108.32
2556,1108,32,4,110.49
2557,300,38,2,136.52
2558,2344,56,5,14.58
2559,1478,69,1,129.2
2560,1083,17,5,79.86
2561,2957,86,4,232.71
2562,2919,39,4,31.06
2563,1366,41,5,120.24
2564,2801,48,3,237.39
2565,3537,82,2,226.25
2566,3952,28,1,178.32
2567,2110,77,1,151.45
2568,776,50,1,77.38
2569,1453,1,1,98.07
2570,1682,50,4,31.63
2571,2304,19,2,198.67
2572,1852,98,5,87.73
2573,1898,59,5,170.27
2574,3419,68,3,95.82
2575,3598,67,5,121.44
2576,1328,41,2,143.2
2577,615,10,5,202.44
2578,245,28,4,60.68
2579,757,34,5,105.7
2580,824,39,1,41.22
2581,2828,83,1,28.18
2582,3808,56,1,155.12
2583,2780,52,1,55.38
2584,1847,100,4,24.35
2585,1241,3,4,225.3
2586,4612,23,4,138.24
2587,474,17,5,42.31
2588,4132,71,1,22.82
2589,3250,26,3,38.77
2590,1793,18,3,123.12
2591,1735,46,1,170.43
2592,4926,70,2,163.91
2593,3943,31,5,44.66
2594,945,93,3,162.04
2595,1512,9,4,107.17
2596,4082,35,2,121.54
2597,4527,81,4,202.34
2598,859,60,2,89.8
2599,3561,76,2,45.28
2600,230,63,5,219.63
2601,2418,100,4,60.91
2602,178,52,4,80.57
2603,3929,48,3,179.58
2604,2616,61,1,174.05
2605,1614,24,1,202.1
2606,2841,74,3,54.13
2607,2948,58,2,94.55
2608,1775,64,3,40.21
2609,3872,30,3,139.85
2610,82,29,4,80.22
2611,846,10,3,175.34
2612,2810,39,2,10.08
2613,1217,55,1,24.32
2614,4714,28,5,113.81
2615,3261,18,3,239.96
2616,3146,41,3,223.8
2617,2264,81,4,248.56
2618,2338,75,4,110.04
2619,445,65,3,21.18
2620,923,81,3,83.43
2621,4289,100,2,172.19
2622,4385,100,1,42.44
2623,2631,46,1,81.99
2624,1168,60,5,23.48
2625,3964,9,1,123.99
2626,3442,45,5,60.14
2627,3513,60,4,31.9
2628,896,28,5,108.69
2629,3723,97,5,94.29
2630,2061,3,1,139.0
2631,3035,51,3,189.77
2632,2388,8,4,37.02
2633,1898,70,2,199.87
2634,1800,59,5,16.31
2635,4408,61,5,116.34
2636,2781,58,5,150.98
2637,1128,70,3,239.68
2638,339,93,2,147.74
2639,4455,12,1,48.1
2640,1173,9,4,134.21
2641,2809,49,3,104.99
2642,4864,83,2,125.05
2643,3030,17,4,57.3
2644,2090,54,1,130.2
2645,4298,44,4,46.01
2646,3018,32,5,188.57
2647,4560,35,5,152.54
2648,449,78,3,28.85
2649,4894,49,4,223.51
2650,794,54,5,157.93
2651,437,16,3,85.87
2652,4627,85,3,20.95
2653,4661,12,3,161.73
2654,1621,88,1,99.63
2655,3502,98,5,227.83
2656,2920,8,5,18.37
2657,4309,21,2,19.38
2658,949,48,1,237.83
2659,3945,8,5,241.57
2660,1128,28,5,16.66
2661,192,80,2,181.85
2662,4013,10,4,63.16
2663,3761,52,4,178.33
2664,3731,15,1,218.5
2665,1404,4,3,34.2
2666,1991,90,2,67.3
2667,1105,79,2,15.78
2668,4801,100,5,20.52
2669,549,96,5,17.11
2670,3449,62,2,202.16
2671,1862,4,3,81.59
2672,4250,41,4,128.37
2673,571,73,1,199.08
2674,1785,99,4,128.79
2675,2288,55,1,113.01
2676,2422,28,3,12.78
2677,3973,47,2,146.33
2678,805,9,3,39.94
2679,799,2,2,193.52
2680,3276,67,5,71.86
2681,611,48,1,171.8
2682,1807,69,5,165.09
2683,4239,74,2,158.0
2684,3261,28,1,74.07
2685,4368,79,1,74.1
2686,3372,14,5,217.13
2687,2474,46,1,13.07
2688,2094,87,2,53.57
2689,2143,13,2,156.44
2690,4002,16,5,206.09
2691,3081,94,3,96.0
2692,4555,40,2,166.83
2693,1433,72,2,143.72
2694,2518,81,1,25.49
2695,2858,30,1,159.22
2696,506,81,2,205.34
2697,1097,99,5,248.19
2698,4180,65,3,17.11
2699,4155,58,1,168.41
2700,1045,88,1,109.49
2701,2205,48,3,12.35
2702,3903,49,1,157.45
2703,1353,89,5,39.38
2704,1597,2,1,100.86
2705,576,89,1,72.73
2706,680,14,2,96.68
2707,4299,97,5,128.25
2708,3713,17,5,96.21
2709,3829,31,2,142.66
2710,1130,10,4,67.28
2711,3905,70,3,162.49
2712,3194,89,5,214.9
2713,318,37,4,63.78
2714,3697,64,3,131.89
2715,4502,30,5,165.69
2716,2997,34,1,145.51
2717,3595,18,5,97.76
2718,3210,88,3,164.13
2719,2543,63,4,16.78
2720,679,49,1,98.78
2721,1890,56,3,137.83
2722,1644,91,3,14.95
2723,835,58,5,131.84
2724,2242,27,2,167.02
2725,2356,55,2,192.21
2726,1669,85,1,37.21
2727,2554,19,3,247.74
2728,281,23,4,155.48
2729,2763,47,1,97.17
2730,4704,79,1,69.78
2731,4579,66,5,147.5
2732,1247,99,4,221.61
2733,1773,51,3,134.94
2734,2165,84,3,168.75
2735,192,28,3,95.85
2736,2836,57,1,103.16
2737,2666,58,5,78.68
2738,2564,15,1,179.35
2739,307,16,2,96.21
2740,532,97,2,55.77
2741,4218,47,3,98.66
2742,2697,63,5,214.92
2743,4688,12,3,187.18
2744,59,43,3,90.31
2745,1574,84,1,227.63
2746,1141,29,3,27.96
2747,1811,49,3,21.94
2748,3199,3,5,40.59
2749,3477,69,5,37.95
2750,4495,60,5,31.08
2751,2563,66,3,168.72
2752,2853,87,5,154.2
2753,942,90,5,165.43
2754,4624,26,4,175.21
2755,1775,71,4,191.65
2756,1422,74,2,59.72
2757,436,69,1,159.35
2758,840,47,1,149.21
2759,4002,76,5,236.48
2760,4456,96,2,65.77
2761,4960,42,2,24.09
2762,2682,31,4,166.84
2763,1651,22,2,187.64
2764,1246,17,3,77.97
2765,2262,84,5,147.0
2766,916,20,3,24.29
2767,2640,8,1,240.41
2768,3890,98,4,36.38
2769,4482,49,3,26.22
2770,1327,87,5,20.59
2771,3359,38,3,112.55
2772,1586,53,3,33.32
2773,3369,28,2,188.72
2774,389,77,4,225.73
2775,2792,29,1,72.45
2776,3333,72,5,160.91
2777,704,11,5,20.16
2778,2821,47,1,102.78
2779,4960,45,5,80.31
2780,1060,18,2,64.87
2781,4175,50,3,164.73
2782,1299,89,2,41.25
2783,1302,49,2,216.57
2784,674,22,2,169.56
2785,2360,45,1,180.58
2786,4300,61,4,234.48
2787,4113,99,1,236.17
2788,4572,93,1,142.4
2789,3583,21,2,128.89
2790,1017,71,4,90.49
2791,210,61,1,181.74
2792,499,76,4,139.17
2793,429,36,2,233.89
2794,3640,24,1,67.27
2795,3152,32,4,84.46
2796,2106,91,5,85.86
2797,1554,96,1,203.44
2798,3207,59,1,33.77
2799,2570,96,1,119.36
2800,2629,96,4,112.62
2801,1877,90,3,27.55
2802,4995,75,1,108.59
2803,1068,82,5,133.21
2804,1507,5,5,25.63
2805,3014,16,2,132.37
2806,1668,11,3,240.22
2807,4589,35,3,244.94
2808,4701,75,4,137.6
2809,4067,42,2,133.62
2810,948,87,4,78.52
2811,4390,98,2,249.31
2812,1172,81,3,75.82
2813,172,10,4,118.7
2814,4627,82,2,10.7
2815,1144,8,3,93.82
2816,1860,26,3,27.15
2817,2189,3,1,188.52
2818,2494,59,4,144.64
2819,3578,88,1,147.32
2820,189,3,3,78.76
2821,4077,38,4,205.58
2822,158,2,4,10.79
2823,2718,99,5,90.06
2824,1971,17,2,168.28
2825,246,73,5,227.9
2826,2904,36,5,66.31
2827,2796,86,3,139.86
2828,3825,95,2,139.12
2829,2378,98,5,219.8
2830,850,88,5,22.12
2831,1811,73,4,111.87
2832,3987,2,3,53.79
2833,2127,85,5,15.17
2834,4265,34,2,45.29
2835,3031,27,1,244.35
2836,2308,37,1,61.56
2837,3077,71,3,234.41
2838,2345,22,1,59.26
2839,620,68,4,233.51
2840,2903,14,4,167.11
2841,2408,98,2,37.17
2842,4453,23,3,149.66
2843,3005,44,3,86.44
2844,3915,89,1,101.96
2845,2487,65,5,115.64
2846,3403,79,5,111.45
2847,3597,96,5,169.39
2848,1678,78,2,194.41
2849,4040,61,3,89.0
2850,1305,85,1,231.85
2851,4094,55,2,235.23
2852,1964,71,4,19.77
2853,3308,100,4,13.58
2854,1362,85,4,112.02
2855,4295,50,3,151.75
2856,1788,12,4,76.7
2857,1074,79,5,72.26
2858,1166,15,4,172.8
2859,3600,17,2,154.41
2860,2718,34,4,50.12
2861,3154,35,5,222.28
2862,4127,39,4,173.19
2863,3056,78,1,97.02
2864,660,55,5,174.07
2865,4643,59,3,37.04
2866,2583,5,4,122.38
2867,1130,30,2,50.56
2868,2275,4,4,19.94
2869,4467,15,2,91.2
2870,1469,35,1,46.18
2871,2103,74,3,162.04
2872,3267,55,5,171.78
2873,2472,66,5,45.69
2874,1152,60,3,15.91
2875,93,24,1,200.27
2876,2567,92,1,10.49
2877,1282,22,4,92.54
2878,2901,44,1,128.7
2879,2800,32,4,206.47
2880,3178,95,2,211.25
2881,4512,83,3,183.99
2882,2605,51,2,69.33
2883,3882,85,2,182.84
2884,2414,3,2,69.17
2885,1545,70,2,61.51
2886,3531,32,5,141.31
2887,2647,2,1,172.93
2888,4785,88,3,22.73
2889,2059,59,3,24.41
2890,4515,91,2,198.2
2891,1146,73,3,216.28
2892,911,77,4,155.07
2893,3307,14,3,112.92
2894,1567,51,2,212.88
2895,2396,11,3,184.92
2896,3006,78,1,149.1
2897,4508,80,2,86.74
2898,4249,10,5,57.52
2899,92,84,1,110.48
2900,3993,80,3,78.84
2901,331,58,5,91.42
2902,955,34,1,133.75
2903,3781,80,4,50.58
2904,2602,78,1,203.48
2905,2978,53,5,44.93
2906,4290,28,4,125.44
2907,530,18,3,189.03
2908,2893,26,2,126.4
2909,1267,7,3,96.65
2910,1474,45,2,123.97
2911,4735,98,2,213.68
2912,1598,45,5,247.7
2913,2526,71,4,161.47
2914,4794,97,4,200.43
2915,3762,35,1,13.48
2916,2743,52,3,221.29
2917,4636,21,5,238.97
2918,4426,28,3,148.04
2919,470,96,1,190.91
2920,3831,44,1,133.06
2921,534,80,5,78.69
2922,4563,56,1,214.54
2923,4056,10,5,153.24
2924,3680,23,1,149.05
2925,4088,48,4,168.19
2926,762,52,5,215.44
2927,891,15,4,185.66
2928,2356,55,4,60.67
2929,1956,43,5,122.04
2930,2972,50,3,245.27
2931,1673,6,2,143.09
2932,2837,33,1,235.18
2933,4928,62,1,205.21
2934,4940,55,3,169.85
2935,3645,39,2,93.85
2936,2298,12,3,83.04
2937,4062,100,2,164.42
2938,3167,31,5,113.81
2939,1320,74,5,201.7
2940,184,53,4,192.51
2941,1284,34,4,84.91
2942,2847,41,5,178.65
2943,2234,10,4,128.69
2944,4089,52,5,87.59
2945,1433,75,3,109.11
2946,3141,57,1,224.88
2947,1797,78,5,96.28
2948,4723,3,5,78.98
2949,2056,57,5,94.43
2950,3337,33,4,61.51
2951,783,7,4,140.71
2952,1508,4,4,45.38
2953,4871,39,4,206.19
2954,3855,48,3,64.14
2955,677,74,5,153.53
2956,1831,79,3,40.01
2957,4091,16,4,244.83
2958,4307,38,3,119.1
2959,1361,4,5,207.32
2960,4586,4,5,194.48
2961,2687,100,4,181.29
2962,191,27,5,208.57
2963,843,86,3,34.11
2964,335,86,2,172.84
2965,1111,17,5,73.8
2966,579,98,3,198.61
2967,62,96,3,239.65
2968,387,70,3,226.36
2969,1170,54,5,37.59
2970,2201,97,2,98.69
2971,4715,8,4,97.44
2972,1684,53,4,39.35
2973,487,100,5,33.55
2974,3733,5,5,102.37
2975,541,69,1,248.1
2976,2061,47,2,146.55
2977,4247,74,3,159.23
2978,1239,40,3,123.04
2979,991,7,4,168.96
2980,4468,12,5,239.6
2981,2300,94,2,151.29
2982,3908,25,4,25.61
2983,4289,28,2,128.29
2984,1081,43,5,248.26
2985,198,77,3,102.98
2986,2195,47,1,152.53
2987,1599,49,2,35.59
2988,1601,86,3,43.88
2989,3693,54,2,219.92
2990,3866,18,2,82.08
2991,684,27,2,83.31
2992,3084,72,5,102.93
2993,3990,6,4,241.95
2994,333,75,2,30.25
2995,1772,93,5,206.5
2996,4201,69,1,91.97
2997,2722,71,4,213.87
2998,807,22,5,248.02
2999,1065,59,1,93.68
3000,889,47,4,41.05
3001,2924,68,5,44.65
3002,321,32,1,192.1
3003,3958,83,5,44.78
3004,2383,97,1,72.5
3005,3232,1,2,59.06
3006,2312,54,2,95.36
3007,3602,46,4,27.85
3008,1501,41,1,215.62
3009,1569,41,2,216.44
3010,3282,8,4,109.1
3011,1520,32,3,156.9
3012,1919,30,2,164.07
3013,4090,46,2,189.82
3014,1866,92,5,134.97
3015,1406,52,3,132.48
3016,2724,96,1,161.51
3017,5,89,4,178.73
3018,1169,98,3,93.21
3019,2399,61,1,89.29
3020,2631,97,2,74.73
3021,348,13,4,141.72
3022,4221,89,4,96.44
3023,1814,40,3,139.68
3024,3343,61,5,107.44
3025,2575,44,1,210.82
3026,3826,62,3,27.55
3027,4594,44,5,147.33
3028,53,48,5,148.15
3029,149,74,5,102.09
3030,503,59,4,111.05
3031,870,57,1,202.03
3032,3522,95,1,77.36
3033,4315,11,3,219.14
3034,3872,25,2,225.12
3035,1301,61,3,166.15
3036,2500,46,1,195.49
3037,4034,54,4,157.11
3038,3290,34,3,136.06
3039,4834,84,2,242.0
3040,3854,7,3,77.84
3041,2452,97,5,47.0
3042,4386,62,2,79.0
3043,339,57,5,157.51
3044,2825,99,4,54.44
3045,1694,93,1,228.12
3046,987,76,3,108.65
3047,3491,5,3,213.99
3048,2734,76,5,69.82
3049,3768,93,5,85.16
3050,4077,35,1,24.21
3051,2007,84,3,71.86
3052,3108,37,1,127.68
3053,4469,60,5,237.07
3054,3331,65,5,103.34
3055,3042,16,2,163.54
3056,531,30,5,112.65
3057,924,73,5,21.23
3058,4119,42,1,130.85
3059,241,61,2,25.82
3060,1897,74,2,222.09
3061,3325,77,3,190.73
3062,814,48,4,100.88
3063,4751,62,3,163.65
3064,783,84,3,36.89
3065,4056,93,3,178.61
3066,8,64,2,207.46
3067,3774,57,1,207.22
3068,4671,68,5,78.23
3069,3140,46,2,73.3
3070,3790,28,5,135.14
3071,4052,77,5,242.27
3072,518,3,4,230.93
3073,3191,37,3,96.31
3074,3103,48,4,197.16
3075,4579,19,3,231.12
3076,2717,92,2,72.62
3077,579,83,5,209.27
3078,4483,17,4,74.29
3079,4508,82,2,92.39
3080,1866,82,2,57.72
3081,1377,87,3,131.7
3082,2939,40,5,212.39
3083,906,50,3,136.73
3084,965,73,3,39.63
3085,1977,29,2,70.43
3086,4760,51,3,145.09
3087,4921,42,1,149.96
3088,1888,29,5,148.46
3089,2448,66,3,28.48
3090,992,17,3,190.89
3091,3557,31,4,228.26
3092,3960,92,5,132.52
3093,3605,52,5,182.52
3094,1084,39,3,229.36
3095,435,60,1,164.23
3096,21,94,4,171.84
3097,2923,99,1,183.14
3098,1926,51,3,72.52
3099,1473,84,5,149.84
3100,1100,16,5,212.12
3101,2638,98,1,81.08
3102,390,14,2,225.32
3103,3414,90,3,158.89
3104,2616,84,5,111.56
3105,1355,42,2,159.56
3106,4522,51,5,106.45
3107,6,24,5,211.13
3108,191,82,2,125.76
3109,148,43,1,226.29
