order_id,customer_id,order_date,order_amount
1315,948,2025-02-24 18:00:00,290.91
1316,526,2025-02-24 19:00:00,467.82
1317,73,2025-02-24 20:00:00,301.53
1318,399,2025-02-24 21:00:00,272.52
1319,405,2025-02-24 22:00:00,384.47
1320,675,2025-02-24 23:00:00,362.08
1321,578,2025-02-25 00:00:00,112.72
1322,859,2025-02-25 01:00:00,246.23
1323,130,2025-02-25 02:00:00,246.81
1324,931,2025-02-25 03:00:00,201.55
1325,466,2025-02-25 04:00:00,268.3
1326,206,2025-02-25 05:00:00,218.29
1327,788,2025-02-25 06:00:00,115.69
1328,978,2025-02-25 07:00:00,217.94
1329,768,2025-02-25 08:00:00,54.69
1330,266,2025-02-25 09:00:00,296.38
1331,537,2025-02-25 10:00:00,429.75
1332,962,2025-02-25 11:00:00,368.14
1333,793,2025-02-25 12:00:00,192.99
1334,253,2025-02-25 13:00:00,61.79
1335,822,2025-02-25 14:00:00,117.03
1336,289,2025-02-25 15:00:00,281.84
1337,164,2025-02-25 16:00:00,119.39
1338,95,2025-02-25 17:00:00,281.11
1339,782,2025-02-25 18:00:00,131.17
1340,833,2025-02-25 19:00:00,427.48
1341,110,2025-02-25 20:00:00,210.69
1342,336,2025-02-25 21:00:00,137.86
1343,822,2025-02-25 22:00:00,409.92
1344,238,2025-02-25 23:00:00,184.56
1345,381,2025-02-26 00:00:00,73.51
1346,436,2025-02-26 01:00:00,293.8
1347,899,2025-02-26 02:00:00,299.15
1348,483,2025-02-26 03:00:00,363.05
1349,937,2025-02-26 04:00:00,135.31
1350,902,2025-02-26 05:00:00,233.01
1351,25,2025-02-26 06:00:00,155.54
1352,653,2025-02-26 07:00:00,58.86
1353,117,2025-02-26 08:00:00,440.77
1354,482,2025-02-26 09:00:00,369.86
1355,392,2025-02-26 10:00:00,164.7
1356,917,2025-02-26 11:00:00,307.7
1357,994,2025-02-26 12:00:00,116.61
1358,964,2025-02-26 13:00:00,447.31
1359,537,2025-02-26 14:00:00,75.16
1360,79,2025-02-26 15:00:00,21.84
1361,580,2025-02-26 16:00:00,260.96
1362,173,2025-02-26 17:00:00,299.9
1363,956,2025-02-26 18:00:00,297.9
1364,12,2025-02-26 19:00:00,46.17
1365,800,2025-02-26 20:00:00,170.74
1366,128,2025-02-26 21:00:00,259.62
1367,608,2025-02-26 22:00:00,123.96
1368,92,2025-02-26 23:00:00,438.86
1369,653,2025-02-27 00:00:00,61.81
1370,543,2025-02-27 01:00:00,253.94
1371,846,2025-02-27 02:00:00,351.88
1372,532,2025-02-27 03:00:00,145.64
1373,658,2025-02-27 04:00:00,319.64
1374,989,2025-02-27 05:00:00,418.1
1375,828,2025-02-27 06:00:00,111.36
1376,447,2025-02-27 07:00:00,460.27
1377,390,2025-02-27 08:00:00,285.71
1378,672,2025-02-27 09:00:00,163.63
1379,861,2025-02-27 10:00:00,226.81
1380,43,2025-02-27 11:00:00,169.85
1381,254,2025-02-27 12:00:00,368.05
1382,130,2025-02-27 13:00:00,402.22
1383,60,2025-02-27 14:00:00,419.81
1384,663,2025-02-27 15:00:00,493.17
1385,467,2025-02-27 16:00:00,399.82
1386,287,2025-02-27 17:00:00,308.66
1387,517,2025-02-27 18:00:00,182.83
1388,467,2025-02-27 19:00:00,281.41
1389,930,2025-02-27 20:00:00,39.71
1390,778,2025-02-27 21:00:00,377.52
1391,345,2025-02-27 22:00:00,234.06
1392,642,2025-02-27 23:00:00,29.61
1393,382,2025-02-28 00:00:00,50.0
1394,779,2025-02-28 01:00:00,205.98
1395,690,2025-02-28 02:00:00,300.04
1396,253,2025-02-28 03:00:00,242.82
1397,927,2025-02-28 04:00:00,317.22
1398,56,2025-02-28 05:00:00,250.54
1399,463,2025-02-28 06:00:00,337.62
1400,457,2025-02-28 07:00:00,125.18
1401,983,2025-02-28 08:00:00,74.16
1402,83,2025-02-28 09:00:00,306.29
1403,905,2025-02-28 10:00:00,252.65
1404,99,2025-02-28 11:00:00,32.9
1405,149,2025-02-28 12:00:00,202.63
1406,329,2025-02-28 13:00:00,70.94
1407,156,2025-02-28 14:00:00,275.05
1408,190,2025-02-28 15:00:00,209.97
1409,494,2025-02-28 16:00:00,314.31
1410,883,2025-02-28 17:00:00,406.69
1411,263,2025-02-28 18:00:00,163.84
1412,80,2025-02-28 19:00:00,481.81
1413,400,2025-02-28 20:00:00,277.1
1414,764,2025-02-28 21:00:00,316.78
1415,609,2025-02-28 22:00:00,346.72
1416,260,2025-02-28 23:00:00,340.03
1417,772,2025-03-01 00:00:00,265.27
1418,615,2025-03-01 01:00:00,225.81
1419,552,2025-03-01 02:00:00,45.82
1420,785,2025-03-01 03:00:00,30.6
1421,101,2025-03-01 04:00:00,191.82
1422,359,2025-03-01 05:00:00,180.16
1423,380,2025-03-01 06:00:00,206.09
1424,820,2025-03-01 07:00:00,86.42
1425,221,2025-03-01 08:00:00,374.32
1426,820,2025-03-01 09:00:00,431.34
1427,420,2025-03-01 10:00:00,470.58
1428,124,2025-03-01 11:00:00,256.33
1429,422,2025-03-01 12:00:00,356.42
1430,231,2025-03-01 13:00:00,430.66
1431,690,2025-03-01 14:00:00,220.78
1432,63,2025-03-01 15:00:00,168.52
1433,485,2025-03-01 16:00:00,469.63
1434,628,2025-03-01 17:00:00,267.52
1435,703,2025-03-01 18:00:00,258.68
1436,574,2025-03-01 19:00:00,105.64
1437,768,2025-03-01 20:00:00,71.91
1438,483,2025-03-01 21:00:00,424.21
1439,519,2025-03-01 22:00:00,314.78
1440,155,2025-03-01 23:00:00,176.4
1441,92,2025-03-02 00:00:00,112.03
1442,982,2025-03-02 01:00:00,286.64
1443,526,2025-03-02 02:00:00,300.28
1444,455,2025-03-02 03:00:00,119.36
1445,741,2025-03-02 04:00:00,428.67
1446,598,2025-03-02 05:00:00,60.45
1447,645,2025-03-02 06:00:00,190.92
1448,510,2025-03-02 07:00:00,346.58
1449,183,2025-03-02 08:00:00,151.58
1450,386,2025-03-02 09:00:00,417.28
1451,574,2025-03-02 10:00:00,375.14
1452,731,2025-03-02 11:00:00,398.73
1453,405,2025-03-02 12:00:00,77.17
1454,246,2025-03-02 13:00:00,87.46
1455,742,2025-03-02 14:00:00,157.51
1456,591,2025-03-02 15:00:00,268.68
1457,661,2025-03-02 16:00:00,379.05
1458,650,2025-03-02 17:00:00,421.53
1459,471,2025-03-02 18:00:00,358.08
1460,826,2025-03-02 19:00:00,465.73
1461,888,2025-03-02 20:00:00,374.6
1462,423,2025-03-02 21:00:00,167.01
1463,901,2025-03-02 22:00:00,147.24
1464,65,2025-03-02 23:00:00,354.17
1465,13,2025-03-03 00:00:00,112.58
1466,213,2025-03-03 01:00:00,64.5
1467,986,2025-03-03 02:00:00,275.47
1468,242,2025-03-03 03:00:00,414.39
1469,493,2025-03-03 04:00:00,68.66
1470,213,2025-03-03 05:00:00,400.11
1471,693,2025-03-03 06:00:00,409.55
1472,338,2025-03-03 07:00:00,251.49
1473,997,2025-03-03 08:00:00,47.51
1474,173,2025-03-03 09:00:00,103.8
1475,672,2025-03-03 10:00:00,359.56
1476,164,2025-03-03 11:00:00,361.65
1477,465,2025-03-03 12:00:00,451.21
1478,995,2025-03-03 13:00:00,299.69
1479,497,2025-03-03 14:00:00,79.57
1480,700,2025-03-03 15:00:00,78.28
1481,395,2025-03-03 16:00:00,366.14
1482,703,2025-03-03 17:00:00,108.22
1483,917,2025-03-03 18:00:00,177.63
1484,308,2025-03-03 19:00:00,253.86
1485,768,2025-03-03 20:00:00,31.89
1486,183,2025-03-03 21:00:00,139.43
1487,629,2025-03-03 22:00:00,215.79
1488,794,2025-03-03 23:00:00,154.23
1489,510,2025-03-04 00:00:00,85.46
1490,708,2025-03-04 01:00:00,369.45
1491,546,2025-03-04 02:00:00,410.31
1492,564,2025-03-04 03:00:00,143.59
1493,624,2025-03-04 04:00:00,391.72
1494,764,2025-03-04 05:00:00,205.07
1495,594,2025-03-04 06:00:00,263.21
1496,744,2025-03-04 07:00:00,430.88
1497,227,2025-03-04 08:00:00,379.98
1498,745,2025-03-04 09:00:00,406.46
1499,733,2025-03-04 10:00:00,85.69
1500,436,2025-03-04 11:00:00,53.47
1501,925,2025-03-04 12:00:00,448.83
1502,422,2025-03-04 13:00:00,206.16
1503,554,2025-03-04 14:00:00,158.18
1504,21,2025-03-04 15:00:00,367.85
1505,554,2025-03-04 16:00:00,421.48
1506,397,2025-03-04 17:00:00,434.0
1507,625,2025-03-04 18:00:00,171.68
1508,105,2025-03-04 19:00:00,429.06
1509,192,2025-03-04 20:00:00,39.65
1510,17,2025-03-04 21:00:00,43.84
1511,120,2025-03-04 22:00:00,319.29
1512,393,2025-03-04 23:00:00,50.29
1513,425,2025-03-05 00:00:00,175.81
1514,129,2025-03-05 01:00:00,342.92
1515,130,2025-03-05 02:00:00,181.89
1516,572,2025-03-05 03:00:00,106.21
1517,560,2025-03-05 04:00:00,155.05
1518,29,2025-03-05 05:00:00,239.64
1519,97,2025-03-05 06:00:00,248.19
1520,10,2025-03-05 07:00:00,395.84
1521,242,2025-03-05 08:00:00,380.07
1522,826,2025-03-05 09:00:00,239.27
1523,956,2025-03-05 10:00:00,425.92
1524,232,2025-03-05 11:00:00,74.83
1525,789,2025-03-05 12:00:00,142.57
1526,284,2025-03-05 13:00:00,417.43
1527,715,2025-03-05 14:00:00,201.44
1528,759,2025-03-05 15:00:00,490.97
1529,802,2025-03-05 16:00:00,243.8
1530,776,2025-03-05 17:00:00,400.13
1531,955,2025-03-05 18:00:00,213.11
1532,726,2025-03-05 19:00:00,223.98
1533,200,2025-03-05 20:00:00,203.78
1534,945,2025-03-05 21:00:00,365.16
1535,79,2025-03-05 22:00:00,282.81
1536,913,2025-03-05 23:00:00,473.01
1537,956,2025-03-06 00:00:00,140.43
1538,855,2025-03-06 01:00:00,68.27
1539,856,2025-03-06 02:00:00,208.77
1540,173,2025-03-06 03:00:00,316.02
1541,467,2025-03-06 04:00:00,433.18
1542,581,2025-03-06 05:00:00,186.17
1543,416,2025-03-06 06:00:00,333.82
1544,940,2025-03-06 07:00:00,188.1
1545,449,2025-03-06 08:00:00,316.27
1546,87,2025-03-06 09:00:00,444.71
1547,101,2025-03-06 10:00:00,131.05
1548,8,2025-03-06 11:00:00,214.04
1549,845,2025-03-06 12:00:00,496.77
1550,200,2025-03-06 13:00:00,436.91
1551,505,2025-03-06 14:00:00,291.03
1552,87,2025-03-06 15:00:00,267.98
1553,43,2025-03-06 16:00:00,156.61
1554,385,2025-03-06 17:00:00,268.26
1555,621,2025-03-06 18:00:00,427.13
1556,435,2025-03-06 19:00:00,348.88
1557,408,2025-03-06 20:00:00,159.22
1558,483,2025-03-06 21:00:00,116.7
1559,664,2025-03-06 22:00:00,147.3
1560,17,2025-03-06 23:00:00,101.48
1561,645,2025-03-07 00:00:00,65.91
1562,148,2025-03-07 01:00:00,221.19
1563,277,2025-03-07 02:00:00,74.38
1564,232,2025-03-07 03:00:00,102.52
1565,826,2025-03-07 04:00:00,282.72
1566,927,2025-03-07 05:00:00,99.01
1567,366,2025-03-07 06:00:00,50.66
1568,228,2025-03-07 07:00:00,172.35
1569,651,2025-03-07 08:00:00,125.75
1570,436,2025-03-07 09:00:00,267.35
1571,399,2025-03-07 10:00:00,69.14
1572,211,2025-03-07 11:00:00,380.85
1573,391,2025-03-07 12:00:00,454.99
1574,499,2025-03-07 13:00:00,376.85
1575,540,2025-03-07 14:00:00,275.76
1576,563,2025-03-07 15:00:00,433.12
1577,491,2025-03-07 16:00:00,353.56
1578,442,2025-03-07 17:00:00,25.06
1579,261,2025-03-07 18:00:00,209.16
1580,773,2025-03-07 19:00:00,428.46
1581,350,2025-03-07 20:00:00,186.01
1582,352,2025-03-07 21:00:00,36.9
1583,520,2025-03-07 22:00:00,378.17
1584,320,2025-03-07 23:00:00,404.98
1585,138,2025-03-08 00:00:00,97.08
1586,550,2025-03-08 01:00:00,277.92
1587,623,2025-03-08 02:00:00,112.14
1588,992,2025-03-08 03:00:00,365.23
1589,368,2025-03-08 04:00:00,150.34
1590,220,2025-03-08 05:00:00,171.78
1591,337,2025-03-08 06:00:00,425.59
1592,223,2025-03-08 07:00:00,248.63
1593,648,2025-03-08 08:00:00,341.48
1594,768,2025-03-08 09:00:00,213.14
1595,360,2025-03-08 10:00:00,163.04
1596,921,2025-03-08 11:00:00,320.23
1597,329,2025-03-08 12:00:00,94.33
1598,962,2025-03-08 13:00:00,199.04
1599,463,2025-03-08 14:00:00,120.34
1600,946,2025-03-08 15:00:00,353.98
1601,963,2025-03-08 16:00:00,473.22
1602,561,2025-03-08 17:00:00,497.85
1603,804,2025-03-08 18:00:00,236.13
1604,382,2025-03-08 19:00:00,141.21
1605,836,2025-03-08 20:00:00,232.56
1606,590,2025-03-08 21:00:00,426.69
1607,617,2025-03-08 22:00:00,118.88
1608,169,2025-03-08 23:00:00,477.01
1609,217,2025-03-09 00:00:00,184.1
1610,378,2025-03-09 01:00:00,493.19
1611,119,2025-03-09 02:00:00,422.53
1612,190,2025-03-09 03:00:00,408.11
1613,767,2025-03-09 04:00:00,172.59
1614,370,2025-03-09 05:00:00,24.21
1615,778,2025-03-09 06:00:00,203.42
1616,149,2025-03-09 07:00:00,164.87
1617,676,2025-03-09 08:00:00,37.95
1618,652,2025-03-09 09:00:00,262.58
1619,859,2025-03-09 10:00:00,213.46
1620,488,2025-03-09 11:00:00,324.59
1621,770,2025-03-09 12:00:00,318.17
1622,374,2025-03-09 13:00:00,77.96
1623,781,2025-03-09 14:00:00,488.94
1624,693,2025-03-09 15:00:00,109.73
1625,160,2025-03-09 16:00:00,233.73
1626,351,2025-03-09 17:00:00,254.3
1627,912,2025-03-09 18:00:00,410.27
1628,288,2025-03-09 19:00:00,67.63
1629,288,2025-03-09 20:00:00,225.75
1630,892,2025-03-09 21:00:00,321.68
1631,226,2025-03-09 22:00:00,123.27
1632,523,2025-03-09 23:00:00,321.18
1633,522,2025-03-10 00:00:00,463.36
1634,783,2025-03-10 01:00:00,498.81
1635,273,2025-03-10 02:00:00,35.58
1636,936,2025-03-10 03:00:00,133.08
1637,402,2025-03-10 04:00:00,168.95
1638,183,2025-03-10 05:00:00,211.58
1639,969,2025-03-10 06:00:00,136.28
1640,665,2025-03-10 07:00:00,117.67
1641,488,2025-03-10 08:00:00,478.19
1642,827,2025-03-10 09:00:00,460.89
1643,846,2025-03-10 10:00:00,42.56
1644,124,2025-03-10 11:00:00,182.63
1645,985,2025-03-10 12:00:00,214.47
1646,626,2025-03-10 13:00:00,134.73
1647,790,2025-03-10 14:00:00,321.86
1648,414,2025-03-10 15:00:00,327.38
1649,980,2025-03-10 16:00:00,428.24
1650,725,2025-03-10 17:00:00,375.62
1651,172,2025-03-10 18:00:00,280.44
1652,288,2025-03-10 19:00:00,333.72
1653,435,2025-03-10 20:00:00,151.51
1654,686,2025-03-10 21:00:00,304.67
1655,113,2025-03-10 22:00:00,254.83
1656,888,2025-03-10 23:00:00,84.01
1657,917,2025-03-11 00:00:00,136.42
1658,995,2025-03-11 01:00:00,160.01
1659,122,2025-03-11 02:00:00,463.67
1660,544,2025-03-11 03:00:00,130.59
1661,222,2025-03-11 04:00:00,158.84
1662,631,2025-03-11 05:00:00,197.29
1663,39,2025-03-11 06:00:00,338.6
1664,497,2025-03-11 07:00:00,76.75
1665,780,2025-03-11 08:00:00,477.89
1666,233,2025-03-11 09:00:00,435.47
1667,943,2025-03-11 10:00:00,297.06
1668,530,2025-03-11 11:00:00,343.54
1669,149,2025-03-11 12:00:00,28.0
1670,397,2025-03-11 13:00:00,182.69
1671,661,2025-03-11 14:00:00,401.92
1672,638,2025-03-11 15:00:00,57.19
1673,904,2025-03-11 16:00:00,155.51
1674,302,2025-03-11 17:00:00,300.94
1675,360,2025-03-11 18:00:00,143.08
1676,238,2025-03-11 19:00:00,468.31
1677,647,2025-03-11 20:00:00,82.91
1678,663,2025-03-11 21:00:00,402.75
1679,236,2025-03-11 22:00:00,263.82
1680,736,2025-03-11 23:00:00,380.16
1681,203,2025-03-12 00:00:00,169.14
1682,256,2025-03-12 01:00:00,266.96
1683,598,2025-03-12 02:00:00,431.28
1684,662,2025-03-12 03:00:00,244.1
1685,235,2025-03-12 04:00:00,192.67
1686,345,2025-03-12 05:00:00,277.35
1687,534,2025-03-12 06:00:00,364.33
1688,860,2025-03-12 07:00:00,232.91
1689,797,2025-03-12 08:00:00,470.66
1690,781,2025-03-12 09:00:00,161.57
1691,466,2025-03-12 10:00:00,248.22
1692,770,2025-03-12 11:00:00,383.33
1693,541,2025-03-12 12:00:00,350.78
1694,213,2025-03-12 13:00:00,434.55
1695,463,2025-03-12 14:00:00,498.47
1696,436,2025-03-12 15:00:00,224.89
1697,283,2025-03-12 16:00:00,73.35
1698,562,2025-03-12 17:00:00,34.6
1699,607,2025-03-12 18:00:00,368.9
1700,463,2025-03-12 19:00:00,439.53
1701,407,2025-03-12 20:00:00,125.94
1702,88,2025-03-12 21:00:00,96.06
1703,44,2025-03-12 22:00:00,49.86
1704,461,2025-03-12 23:00:00,414.9
1705,278,2025-03-13 00:00:00,169.46
1706,683,2025-03-13 01:00:00,212.81
1707,421,2025-03-13 02:00:00,261.32
1708,701,2025-03-13 03:00:00,422.94
1709,353,2025-03-13 04:00:00,332.4
1710,696,2025-03-13 05:00:00,315.23
1711,515,2025-03-13 06:00:00,104.32
1712,703,2025-03-13 07:00:00,266.33
1713,630,2025-03-13 08:00:00,363.38
1714,19,2025-03-13 09:00:00,487.17
1715,23,2025-03-13 10:00:00,116.68
1716,413,2025-03-13 11:00:00,24.58
1717,30,2025-03-13 12:00:00,56.14
1718,807,2025-03-13 13:00:00,200.41
1719,108,2025-03-13 14:00:00,413.86
1720,367,2025-03-13 15:00:00,23.43
1721,281,2025-03-13 16:00:00,239.23
1722,128,2025-03-13 17:00:00,178.03
1723,229,2025-03-13 18:00:00,45.19
1724,111,2025-03-13 19:00:00,236.11
1725,136,2025-03-13 20:00:00,142.28
1726,362,2025-03-13 21:00:00,188.9
1727,186,2025-03-13 22:00:00,358.7
1728,656,2025-03-13 23:00:00,270.34
1729,584,2025-03-14 00:00:00,79.83
1730,129,2025-03-14 01:00:00,481.48
1731,876,2025-03-14 02:00:00,325.24
1732,261,2025-03-14 03:00:00,387.62
1733,515,2025-03-14 04:00:00,58.02
1734,449,2025-03-14 05:00:00,42.59
1735,900,2025-03-14 06:00:00,29.34
1736,104,2025-03-14 07:00:00,110.62
1737,483,2025-03-14 08:00:00,218.92
1738,224,2025-03-14 09:00:00,469.2
1739,832,2025-03-14 10:00:00,239.39
1740,874,2025-03-14 11:00:00,159.32
1741,866,2025-03-14 12:00:00,289.73
1742,491,2025-03-14 13:00:00,73.73
1743,473,2025-03-14 14:00:00,312.56
1744,10,2025-03-14 15:00:00,292.85
1745,405,2025-03-14 16:00:00,400.16
1746,896,2025-03-14 17:00:00,493.61
1747,302,2025-03-14 18:00:00,140.42
1748,231,2025-03-14 19:00:00,264.64
1749,731,2025-03-14 20:00:00,456.26
1750,923,2025-03-14 21:00:00,396.89
1751,66,2025-03-14 22:00:00,253.96
1752,937,2025-03-14 23:00:00,473.78
1753,112,2025-03-15 00:00:00,47.47
1754,13,2025-03-15 01:00:00,466.88
1755,393,2025-03-15 02:00:00,44.24
1756,500,2025-03-15 03:00:00,282.71
1757,932,2025-03-15 04:00:00,447.41
1758,598,2025-03-15 05:00:00,146.11
1759,234,2025-03-15 06:00:00,246.68
1760,602,2025-03-15 07:00:00,175.68
1761,314,2025-03-15 08:00:00,477.03
1762,566,2025-03-15 09:00:00,415.35
1763,12,2025-03-15 10:00:00,360.32
1764,209,2025-03-15 11:00:00,302.06
1765,974,2025-03-15 12:00:00,413.88
1766,14,2025-03-15 13:00:00,208.29
1767,633,2025-03-15 14:00:00,234.82
1768,418,2025-03-15 15:00:00,370.4
1769,437,2025-03-15 16:00:00,191.72
1770,377,2025-03-15 17:00:00,50.67
1771,20,2025-03-15 18:00:00,55.68
1772,587,2025-03-15 19:00:00,75.37
1773,912,2025-03-15 20:00:00,437.45
1774,755,2025-03-15 21:00:00,246.67
1775,735,2025-03-15 22:00:00,362.18
1776,70,2025-03-15 23:00:00,208.6
1777,824,2025-03-16 00:00:00,144.18
1778,211,2025-03-16 01:00:00,186.65
1779,101,2025-03-16 02:00:00,401.21
1780,698,2025-03-16 03:00:00,320.1
1781,132,2025-03-16 04:00:00,470.07
1782,623,2025-03-16 05:00:00,346.26
1783,381,2025-03-16 06:00:00,293.69
1784,132,2025-03-16 07:00:00,312.89
1785,20,2025-03-16 08:00:00,472.34
1786,906,2025-03-16 09:00:00,398.34
1787,536,2025-03-16 10:00:00,31.54
1788,227,2025-03-16 11:00:00,276.39
1789,154,2025-03-16 12:00:00,350.4
1790,805,2025-03-16 13:00:00,379.38
1791,742,2025-03-16 14:00:00,122.31
1792,469,2025-03-16 15:00:00,436.25
1793,822,2025-03-16 16:00:00,478.8
1794,1000,2025-03-16 17:00:00,133.62
1795,871,2025-03-16 18:00:00,443.66
1796,405,2025-03-16 19:00:00,66.55
1797,202,2025-03-16 20:00:00,46.74
1798,38,2025-03-16 21:00:00,82.03
1799,942,2025-03-16 22:00:00,47.72
1800,772,2025-03-16 23:00:00,425.61
1801,188,2025-03-17 00:00:00,48.34
1802,57,2025-03-17 01:00:00,150.4
1803,941,2025-03-17 02:00:00,69.8
1804,20,2025-03-17 03:00:00,161.8
1805,273,2025-03-17 04:00:00,63.47
1806,119,2025-03-17 05:00:00,340.64
1807,583,2025-03-17 06:00:00,84.0
1808,516,2025-03-17 07:00:00,428.89
1809,221,2025-03-17 08:00:00,412.25
1810,526,2025-03-17 09:00:00,26.56
1811,515,2025-03-17 10:00:00,449.95
1812,728,2025-03-17 11:00:00,33.89
1813,741,2025-03-17 12:00:00,135.03
1814,336,2025-03-17 13:00:00,35.55
1815,698,2025-03-17 14:00:00,181.2
1816,55,2025-03-17 15:00:00,266.66
1817,500,2025-03-17 16:00:00,402.39
1818,900,2025-03-17 17:00:00,182.23
1819,888,2025-03-17 18:00:00,358.64
1820,766,2025-03-17 19:00:00,110.0
1821,536,2025-03-17 20:00:00,380.29
1822,162,2025-03-17 21:00:00,133.28
1823,670,2025-03-17 22:00:00,88.9
1824,594,2025-03-17 23:00:00,109.0
1825,915,2025-03-18 00:00:00,107.39
1826,159,2025-03-18 01:00:00,266.17
1827,188,2025-03-18 02:00:00,425.5
1828,60,2025-03-18 03:00:00,58.21
1829,915,2025-03-18 04:00:00,359.34
1830,817,2025-03-18 05:00:00,334.09
1831,319,2025-03-18 06:00:00,438.81
1832,878,2025-03-18 07:00:00,137.19
1833,211,2025-03-18 08:00:00,236.05
1834,406,2025-03-18 09:00:00,464.4
1835,664,2025-03-18 10:00:00,336.8
1836,109,2025-03-18 11:00:00,206.61
1837,76,2025-03-18 12:00:00,83.08
1838,542,2025-03-18 13:00:00,145.99
1839,314,2025-03-18 14:00:00,298.98
1840,998,2025-03-18 15:00:00,364.72
1841,117,2025-03-18 16:00:00,79.72
1842,927,2025-03-18 17:00:00,307.81
1843,868,2025-03-18 18:00:00,284.17
1844,704,2025-03-18 19:00:00,266.7
1845,19,2025-03-18 20:00:00,351.26
1846,432,2025-03-18 21:00:00,421.98
1847,685,2025-03-18 22:00:00,175.04
1848,740,2025-03-18 23:00:00,446.73
1849,350,2025-03-19 00:00:00,97.1
1850,183,2025-03-19 01:00:00,103.05
1851,113,2025-03-19 02:00:00,148.05
1852,183,2025-03-19 03:00:00,77.37
1853,481,2025-03-19 04:00:00,130.55
1854,146,2025-03-19 05:00:00,71.08
1855,831,2025-03-19 06:00:00,414.44
1856,628,2025-03-19 07:00:00,86.71
1857,113,2025-03-19 08:00:00,378.7
1858,763,2025-03-19 09:00:00,43.0
1859,476,2025-03-19 10:00:00,475.29
1860,763,2025-03-19 11:00:00,361.36
1861,303,2025-03-19 12:00:00,23.26
1862,971,2025-03-19 13:00:00,386.65
1863,825,2025-03-19 14:00:00,266.76
1864,118,2025-03-19 15:00:00,394.1
1865,813,2025-03-19 16:00:00,270.8
1866,161,2025-03-19 17:00:00,327.69
1867,401,2025-03-19 18:00:00,397.44
1868,198,2025-03-19 19:00:00,214.45
1869,260,2025-03-19 20:00:00,21.3
1870,660,2025-03-19 21:00:00,427.97
1871,752,2025-03-19 22:00:00,202.83
1872,47,2025-03-19 23:00:00,258.1
1873,987,2025-03-20 00:00:00,23.73
1874,399,2025-03-20 01:00:00,256.2
1875,710,2025-03-20 02:00:00,493.51
1876,559,2025-03-20 03:00:00,153.57
1877,78,2025-03-20 04:00:00,209.8
1878,124,2025-03-20 05:00:00,349.85
1879,75,2025-03-20 06:00:00,411.1
1880,871,2025-03-20 07:00:00,220.35
1881,137,2025-03-20 08:00:00,168.64
1882,602,2025-03-20 09:00:00,470.16
1883,400,2025-03-20 10:00:00,345.03
1884,837,2025-03-20 11:00:00,77.13
1885,505,2025-03-20 12:00:00,53.09
1886,500,2025-03-20 13:00:00,252.1
1887,573,2025-03-20 14:00:00,125.64
1888,138,2025-03-20 15:00:00,141.91
1889,50,2025-03-20 16:00:00,441.29
1890,771,2025-03-20 17:00:00,62.99
1891,973,2025-03-20 18:00:00,363.37
1892,619,2025-03-20 19:00:00,150.15
1893,625,2025-03-20 20:00:00,384.96
1894,862,2025-03-20 21:00:00,366.76
1895,254,2025-03-20 22:00:00,23.55
1896,630,2025-03-20 23:00:00,264.38
1897,710,2025-03-21 00:00:00,86.87
1898,849,2025-03-21 01:00:00,435.79
1899,877,2025-03-21 02:00:00,438.36
1900,563,2025-03-21 03:00:00,220.81
1901,757,2025-03-21 04:00:00,233.31
1902,915,2025-03-21 05:00:00,165.58
1903,426,2025-03-21 06:00:00,363.97
1904,547,2025-03-21 07:00:00,192.16
1905,302,2025-03-21 08:00:00,148.54
1906,922,2025-03-21 09:00:00,227.47
1907,581,2025-03-21 10:00:00,63.91
1908,349,2025-03-21 11:00:00,378.37
1909,832,2025-03-21 12:00:00,26.05
1910,933,2025-03-21 13:00:00,329.35
1911,980,2025-03-21 14:00:00,107.77
1912,49,2025-03-21 15:00:00,131.55
1913,917,2025-03-21 16:00:00,325.1
1914,74,2025-03-21 17:00:00,496.61
1915,704,2025-03-21 18:00:00,393.3
1916,261,2025-03-21 19:00:00,128.4
1917,356,2025-03-21 20:00:00,104.49
1918,582,2025-03-21 21:00:00,435.79
1919,602,2025-03-21 22:00:00,233.21
1920,260,2025-03-21 23:00:00,85.79
1921,638,2025-03-22 00:00:00,433.86
1922,743,2025-03-22 01:00:00,411.72
1923,295,2025-03-22 02:00:00,492.28
1924,931,2025-03-22 03:00:00,456.68
1925,641,2025-03-22 04:00:00,428.86
1926,792,2025-03-22 05:00:00,45.24
1927,313,2025-03-22 06:00:00,70.12
1928,612,2025-03-22 07:00:00,293.11
1929,838,2025-03-22 08:00:00,275.11
1930,809,2025-03-22 09:00:00,239.82
1931,182,2025-03-22 10:00:00,210.46
1932,686,2025-03-22 11:00:00,226.98
1933,828,2025-03-22 12:00:00,293.26
1934,364,2025-03-22 13:00:00,21.0
1935,188,2025-03-22 14:00:00,145.14
1936,569,2025-03-22 15:00:00,268.77
1937,543,2025-03-22 16:00:00,366.66
1938,596,2025-03-22 17:00:00,103.6
1939,664,2025-03-22 18:00:00,282.5
1940,985,2025-03-22 19:00:00,362.94
1941,548,2025-03-22 20:00:00,233.42
1942,725,2025-03-22 21:00:00,33.0
1943,926,2025-03-22 22:00:00,235.65
1944,408,2025-03-22 23:00:00,162.29
1945,876,2025-03-23 00:00:00,466.23
1946,618,2025-03-23 01:00:00,79.81
1947,414,2025-03-23 02:00:00,333.19
1948,342,2025-03-23 03:00:00,45.31
1949,220,2025-03-23 04:00:00,234.16
