transaction_id,customer_id,transaction_date,amount,customer_type,product,payment_status
788,95,2025-05-22 19:14:35.675675,424.32,Enterprise,Product_B,success
789,152,2025-05-22 23:34:03.243243,199.16,SMB,Product_A,success
790,137,2025-05-23 03:53:30.810810,323.35,Startup,Product_C,success
791,247,2025-05-23 08:12:58.378378,65.78,Startup,Product_B,success
792,243,2025-05-23 12:32:25.945945,69.77,SMB,Product_A,success
793,31,2025-05-23 16:51:53.513513,43.36,SMB,Product_C,failed
794,40,2025-05-23 21:11:21.081081,298.89,Enterprise,Product_A,success
795,229,2025-05-24 01:30:48.648648,224.51,Enterprise,Product_A,success
796,36,2025-05-24 05:50:16.216216,283.06,Enterprise,Product_A,success
797,223,2025-05-24 10:09:43.783783,270.12,SMB,Product_C,success
798,6,2025-05-24 14:29:11.351351,188.1,SMB,Product_C,success
799,220,2025-05-24 18:48:38.918918,345.19,SMB,Product_A,success
800,75,2025-05-24 23:08:06.486486,384.08,SMB,Product_B,success
801,4,2025-05-25 03:27:34.054054,27.02,SMB,Product_B,success
802,134,2025-05-25 07:47:01.621621,119.48,SMB,Product_C,success
803,118,2025-05-25 12:06:29.189189,362.35,Startup,Product_C,success
804,94,2025-05-25 16:25:56.756756,205.58,SMB,Product_C,success
805,62,2025-05-25 20:45:24.324324,337.99,Startup,Product_C,success
806,194,2025-05-26 01:04:51.891891,186.54,Startup,Product_C,success
807,203,2025-05-26 05:24:19.459459,207.56,Enterprise,Product_B,success
808,26,2025-05-26 09:43:47.027027,96.17,Startup,Product_C,success
809,173,2025-05-26 14:03:14.594594,143.95,SMB,Product_A,success
810,300,2025-05-26 18:22:42.162162,310.6,SMB,Product_A,success
811,133,2025-05-26 22:42:09.729729,227.92,SMB,Product_B,success
812,118,2025-05-27 03:01:37.297297,391.67,SMB,Product_A,success
813,275,2025-05-27 07:21:04.864864,429.24,SMB,Product_B,success
814,212,2025-05-27 11:40:32.432432,279.99,SMB,Product_B,success
815,225,2025-05-27 16:00:00.000000,383.97,SMB,Product_A,success
816,20,2025-05-27 20:19:27.567567,167.31,SMB,Product_C,success
817,113,2025-05-28 00:38:55.135135,219.19,SMB,Product_A,success
818,140,2025-05-28 04:58:22.702702,362.13,Startup,Product_A,success
819,47,2025-05-28 09:17:50.270270,205.38,Enterprise,Product_B,success
820,1,2025-05-28 13:37:17.837837,302.48,SMB,Product_A,success
821,90,2025-05-28 17:56:45.405405,108.98,Startup,Product_B,success
822,142,2025-05-28 22:16:12.972972,307.89,SMB,Product_C,success
823,38,2025-05-29 02:35:40.540540,433.53,Enterprise,Product_C,success
824,293,2025-05-29 06:55:08.108108,436.95,Enterprise,Product_C,success
825,139,2025-05-29 11:14:35.675675,367.69,SMB,Product_A,success
826,259,2025-05-29 15:34:03.243243,377.96,Startup,Product_B,success
827,161,2025-05-29 19:53:30.810810,287.81,SMB,Product_C,success
828,178,2025-05-30 00:12:58.378378,300.64,Startup,Product_B,success
829,10,2025-05-30 04:32:25.945945,84.15,SMB,Product_B,success
830,261,2025-05-30 08:51:53.513513,233.05,SMB,Product_C,success
831,138,2025-05-30 13:11:21.081081,236.37,SMB,Product_C,success
832,172,2025-05-30 17:30:48.648648,480.08,SMB,Product_B,success
833,13,2025-05-30 21:50:16.216216,226.92,Enterprise,Product_C,success
834,168,2025-05-31 02:09:43.783783,283.68,Startup,Product_B,success
835,130,2025-05-31 06:29:11.351351,275.96,Startup,Product_B,success
836,84,2025-05-31 10:48:38.918918,325.65,SMB,Product_C,success
837,101,2025-05-31 15:08:06.486486,379.15,Startup,Product_A,success
838,273,2025-05-31 19:27:34.054054,128.02,Startup,Product_C,success
839,265,2025-05-31 23:47:01.621621,273.79,SMB,Product_A,success
840,38,2025-06-01 04:06:29.189189,416.44,Enterprise,Product_B,success
841,94,2025-06-01 08:25:56.756756,242.3,SMB,Product_B,success
842,95,2025-06-01 12:45:24.324324,153.66,SMB,Product_A,success
843,69,2025-06-01 17:04:51.891891,334.26,SMB,Product_B,success
844,236,2025-06-01 21:24:19.459459,415.41,Enterprise,Product_A,success
845,137,2025-06-02 01:43:47.027027,50.31,Startup,Product_A,success
846,76,2025-06-02 06:03:14.594594,392.86,Enterprise,Product_B,success
847,35,2025-06-02 10:22:42.162162,414.39,SMB,Product_A,success
848,1,2025-06-02 14:42:09.729729,241.53,Startup,Product_C,success
849,296,2025-06-02 19:01:37.297297,491.99,Startup,Product_C,success
850,60,2025-06-02 23:21:04.864864,397.62,SMB,Product_B,success
851,267,2025-06-03 03:40:32.432432,391.36,Startup,Product_B,success
852,229,2025-06-03 08:00:00.000000,378.96,Enterprise,Product_A,success
853,270,2025-06-03 12:19:27.567567,92.29,Enterprise,Product_A,success
854,286,2025-06-03 16:38:55.135135,124.27,SMB,Product_A,success
855,291,2025-06-03 20:58:22.702702,242.72,SMB,Product_A,success
856,213,2025-06-04 01:17:50.270270,146.72,SMB,Product_C,failed
857,165,2025-06-04 05:37:17.837837,219.32,SMB,Product_C,success
858,5,2025-06-04 09:56:45.405405,446.46,Enterprise,Product_B,success
859,78,2025-06-04 14:16:12.972972,415.68,SMB,Product_A,success
860,62,2025-06-04 18:35:40.540540,322.42,SMB,Product_A,success
861,132,2025-06-04 22:55:08.108108,431.9,Startup,Product_B,success
862,89,2025-06-05 03:14:35.675675,396.21,SMB,Product_A,success
863,237,2025-06-05 07:34:03.243243,225.91,SMB,Product_A,success
864,42,2025-06-05 11:53:30.810810,116.51,SMB,Product_A,success
865,89,2025-06-05 16:12:58.378378,266.82,Enterprise,Product_A,success
866,296,2025-06-05 20:32:25.945945,373.39,Enterprise,Product_A,success
867,295,2025-06-06 00:51:53.513513,229.48,Startup,Product_B,success
868,104,2025-06-06 05:11:21.081081,340.05,SMB,Product_A,success
869,14,2025-06-06 09:30:48.648648,65.28,Enterprise,Product_B,success
870,288,2025-06-06 13:50:16.216216,379.04,SMB,Product_A,success
871,179,2025-06-06 18:09:43.783783,410.1,SMB,Product_C,failed
872,125,2025-06-06 22:29:11.351351,359.28,SMB,Product_C,success
873,23,2025-06-07 02:48:38.918918,484.29,SMB,Product_C,success
874,63,2025-06-07 07:08:06.486486,416.79,SMB,Product_C,success
875,143,2025-06-07 11:27:34.054054,453.48,SMB,Product_B,success
876,153,2025-06-07 15:47:01.621621,468.11,Enterprise,Product_B,success
877,145,2025-06-07 20:06:29.189189,404.65,SMB,Product_A,success
878,225,2025-06-08 00:25:56.756756,343.64,Startup,Product_C,success
879,104,2025-06-08 04:45:24.324324,22.74,Startup,Product_B,success
880,104,2025-06-08 09:04:51.891891,243.6,Startup,Product_A,success
881,39,2025-06-08 13:24:19.459459,294.16,SMB,Product_A,success
882,198,2025-06-08 17:43:47.027027,165.93,SMB,Product_B,success
883,134,2025-06-08 22:03:14.594594,172.69,SMB,Product_C,success
884,67,2025-06-09 02:22:42.162162,481.36,SMB,Product_A,success
885,179,2025-06-09 06:42:09.729729,448.02,SMB,Product_C,success
886,42,2025-06-09 11:01:37.297297,427.61,Enterprise,Product_C,success
887,15,2025-06-09 15:21:04.864864,214.89,SMB,Product_C,success
888,111,2025-06-09 19:40:32.432432,26.58,Startup,Product_A,success
889,157,2025-06-10 00:00:00.000000,58.51,SMB,Product_C,success
890,289,2025-06-10 04:19:27.567567,169.85,Enterprise,Product_A,success
891,231,2025-06-10 08:38:55.135135,27.56,SMB,Product_C,success
892,157,2025-06-10 12:58:22.702702,28.23,Startup,Product_A,failed
893,38,2025-06-10 17:17:50.270270,459.97,SMB,Product_C,success
894,97,2025-06-10 21:37:17.837837,358.96,SMB,Product_B,failed
895,289,2025-06-11 01:56:45.405405,168.3,Enterprise,Product_C,success
896,254,2025-06-11 06:16:12.972972,83.67,SMB,Product_C,failed
897,196,2025-06-11 10:35:40.540540,265.59,SMB,Product_A,success
898,86,2025-06-11 14:55:08.108108,22.57,Startup,Product_A,success
899,10,2025-06-11 19:14:35.675675,470.44,SMB,Product_C,success
900,5,2025-06-11 23:34:03.243243,219.11,Enterprise,Product_B,success
901,123,2025-06-12 03:53:30.810810,213.12,Enterprise,Product_B,success
902,118,2025-06-12 08:12:58.378378,207.48,Enterprise,Product_A,success
903,294,2025-06-12 12:32:25.945945,53.28,SMB,Product_B,success
904,159,2025-06-12 16:51:53.513513,326.39,SMB,Product_C,success
905,228,2025-06-12 21:11:21.081081,371.84,SMB,Product_A,success
906,216,2025-06-13 01:30:48.648648,344.54,SMB,Product_C,success
907,184,2025-06-13 05:50:16.216216,86.45,SMB,Product_A,success
908,15,2025-06-13 10:09:43.783783,297.84,Enterprise,Product_A,success
909,157,2025-06-13 14:29:11.351351,293.35,Enterprise,Product_A,success
910,136,2025-06-13 18:48:38.918918,436.84,Startup,Product_A,success
911,261,2025-06-13 23:08:06.486486,201.98,SMB,Product_B,success
912,157,2025-06-14 03:27:34.054054,198.31,SMB,Product_C,success
913,47,2025-06-14 07:47:01.621621,316.89,Startup,Product_C,failed
914,173,2025-06-14 12:06:29.189189,323.87,SMB,Product_C,success
915,130,2025-06-14 16:25:56.756756,245.26,Startup,Product_A,success
916,95,2025-06-14 20:45:24.324324,232.67,SMB,Product_B,success
917,115,2025-06-15 01:04:51.891891,257.19,Startup,Product_C,success
918,243,2025-06-15 05:24:19.459459,433.3,Enterprise,Product_B,success
919,292,2025-06-15 09:43:47.027027,241.36,Enterprise,Product_A,success
920,282,2025-06-15 14:03:14.594594,471.17,SMB,Product_C,success
921,299,2025-06-15 18:22:42.162162,261.92,Startup,Product_B,success
922,283,2025-06-15 22:42:09.729729,475.62,Startup,Product_A,success
923,69,2025-06-16 03:01:37.297297,419.76,Enterprise,Product_B,success
924,148,2025-06-16 07:21:04.864864,193.97,SMB,Product_C,success
925,11,2025-06-16 11:40:32.432432,434.55,Startup,Product_C,success
926,254,2025-06-16 16:00:00.000000,72.83,SMB,Product_A,success
927,38,2025-06-16 20:19:27.567567,464.02,Startup,Product_A,success
928,134,2025-06-17 00:38:55.135135,323.19,Startup,Product_A,success
929,200,2025-06-17 04:58:22.702702,46.11,SMB,Product_B,success
930,23,2025-06-17 09:17:50.270270,329.24,SMB,Product_B,success
931,218,2025-06-17 13:37:17.837837,487.64,SMB,Product_B,success
932,141,2025-06-17 17:56:45.405405,53.5,SMB,Product_A,success
933,104,2025-06-17 22:16:12.972972,286.25,Startup,Product_C,success
934,210,2025-06-18 02:35:40.540540,378.94,SMB,Product_C,success
935,111,2025-06-18 06:55:08.108108,408.92,Startup,Product_B,success
936,104,2025-06-18 11:14:35.675675,218.64,Enterprise,Product_B,success
937,171,2025-06-18 15:34:03.243243,118.0,Startup,Product_C,success
938,133,2025-06-18 19:53:30.810810,40.32,SMB,Product_C,failed
939,293,2025-06-19 00:12:58.378378,298.27,Enterprise,Product_B,success
940,127,2025-06-19 04:32:25.945945,237.4,Enterprise,Product_B,success
941,106,2025-06-19 08:51:53.513513,475.4,Startup,Product_C,success
942,92,2025-06-19 13:11:21.081081,49.09,SMB,Product_A,success
943,287,2025-06-19 17:30:48.648648,348.99,Startup,Product_B,success
944,51,2025-06-19 21:50:16.216216,31.98,Enterprise,Product_C,success
945,29,2025-06-20 02:09:43.783783,102.29,Enterprise,Product_C,success
946,296,2025-06-20 06:29:11.351351,237.72,SMB,Product_C,success
947,297,2025-06-20 10:48:38.918918,238.34,SMB,Product_C,success
948,214,2025-06-20 15:08:06.486486,349.14,SMB,Product_A,success
949,267,2025-06-20 19:27:34.054054,456.9,Startup,Product_C,success
950,257,2025-06-20 23:47:01.621621,326.74,Startup,Product_B,success
951,101,2025-06-21 04:06:29.189189,477.7,Startup,Product_A,success
952,110,2025-06-21 08:25:56.756756,443.18,Startup,Product_C,success
953,182,2025-06-21 12:45:24.324324,300.56,SMB,Product_A,success
954,1,2025-06-21 17:04:51.891891,420.22,SMB,Product_B,success
955,55,2025-06-21 21:24:19.459459,328.44,SMB,Product_C,success
956,149,2025-06-22 01:43:47.027027,57.71,Startup,Product_B,success
957,137,2025-06-22 06:03:14.594594,375.47,Enterprise,Product_C,success
958,202,2025-06-22 10:22:42.162162,65.56,SMB,Product_C,success
959,117,2025-06-22 14:42:09.729729,305.16,Enterprise,Product_C,success
960,154,2025-06-22 19:01:37.297297,357.27,SMB,Product_C,success
961,291,2025-06-22 23:21:04.864864,51.93,Startup,Product_C,success
962,63,2025-06-23 03:40:32.432432,130.78,Startup,Product_A,success
963,244,2025-06-23 08:00:00.000000,459.52,SMB,Product_C,success
964,25,2025-06-23 12:19:27.567567,315.83,Startup,Product_C,success
965,90,2025-06-23 16:38:55.135135,138.22,SMB,Product_A,success
966,75,2025-06-23 20:58:22.702702,351.53,Enterprise,Product_A,success
967,294,2025-06-24 01:17:50.270270,306.45,SMB,Product_A,success
968,210,2025-06-24 05:37:17.837837,260.76,SMB,Product_A,success
969,17,2025-06-24 09:56:45.405405,488.57,Enterprise,Product_A,success
970,128,2025-06-24 14:16:12.972972,348.06,Startup,Product_A,success
971,251,2025-06-24 18:35:40.540540,200.21,SMB,Product_C,success
972,179,2025-06-24 22:55:08.108108,404.04,Startup,Product_C,success
973,182,2025-06-25 03:14:35.675675,444.6,SMB,Product_B,success
974,152,2025-06-25 07:34:03.243243,80.11,Enterprise,Product_C,success
975,25,2025-06-25 11:53:30.810810,116.27,SMB,Product_C,success
976,180,2025-06-25 16:12:58.378378,123.79,Enterprise,Product_A,success
977,198,2025-06-25 20:32:25.945945,351.78,SMB,Product_A,success
978,161,2025-06-26 00:51:53.513513,309.46,Startup,Product_C,success
979,177,2025-06-26 05:11:21.081081,317.12,SMB,Product_B,success
980,285,2025-06-26 09:30:48.648648,471.57,SMB,Product_A,success
981,63,2025-06-26 13:50:16.216216,392.44,Enterprise,Product_C,success
982,150,2025-06-26 18:09:43.783783,81.41,Enterprise,Product_C,success
983,154,2025-06-26 22:29:11.351351,186.8,Enterprise,Product_B,success
984,156,2025-06-27 02:48:38.918918,228.99,SMB,Product_B,success
985,49,2025-06-27 07:08:06.486486,210.06,Enterprise,Product_A,success
986,84,2025-06-27 11:27:34.054054,341.27,SMB,Product_B,success
987,177,2025-06-27 15:47:01.621621,448.11,SMB,Product_C,success
988,148,2025-06-27 20:06:29.189189,166.9,SMB,Product_C,success
989,118,2025-06-28 00:25:56.756756,284.9,Enterprise,Product_B,success
990,63,2025-06-28 04:45:24.324324,398.92,SMB,Product_B,success
991,189,2025-06-28 09:04:51.891891,219.78,Startup,Product_B,success
992,49,2025-06-28 13:24:19.459459,100.7,SMB,Product_B,success
993,257,2025-06-28 17:43:47.027027,247.98,SMB,Product_A,success
994,224,2025-06-28 22:03:14.594594,46.51,Enterprise,Product_B,success
995,141,2025-06-29 02:22:42.162162,472.34,Startup,Product_A,success
996,215,2025-06-29 06:42:09.729729,55.91,SMB,Product_C,success
997,211,2025-06-29 11:01:37.297297,230.46,SMB,Product_B,success
998,32,2025-06-29 15:21:04.864864,274.34,Startup,Product_A,success
999,158,2025-06-29 19:40:32.432432,492.95,SMB,Product_B,success
1000,285,2025-06-30 00:00:00.000000,99.69,SMB,Product_C,success
